Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,112280,-,-,-,36.85,-121.42,-8,89,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2012,4,2,13,30,884,128,838,5,19,1010,329,3.2,0.14
2012,4,2,14,30,450,274,592,5,19,1010,325,3.4000000000000004,0.14
2012,4,2,15,30,478,196,467,5,18,1010,322,3.4000000000000004,0.14
2012,4,2,16,30,624,101,344,5,16,1010,318,2.8000000000000003,0.14
2012,4,2,17,30,132,69,95,6,13,1010,310,1.9000000000000001,0.14
2012,4,2,18,30,0,0,0,7,11,1010,300,1.5,0.14
2012,4,2,19,30,0,0,0,7,10,1010,295,1.6,0.14
2012,4,2,20,30,0,0,0,7,9,1010,291,1.6,0.14
2012,4,2,21,30,0,0,0,6,8,1010,287,1.4000000000000001,0.14
2012,4,2,22,30,0,0,0,6,8,1010,283,1.3,0.14
2012,4,2,23,30,0,0,0,6,7,1010,280,1.3,0.14
2012,4,3,0,30,0,0,0,4,7,1010,280,1.3,0.14
2012,4,3,1,30,0,0,0,4,7,1010,281,1.3,0.14
2012,4,3,2,30,0,0,0,4,7,1010,283,1.3,0.14
2012,4,3,3,30,0,0,0,4,7,1010,285,1.2000000000000002,0.14
2012,4,3,4,30,0,0,0,4,7,1010,287,1.1,0.14
2012,4,3,5,30,0,0,0,4,7,1010,289,1.3,0.14
2012,4,3,6,30,43,49,55,6,9,1010,289,1.8,0.14
2012,4,3,7,30,286,123,219,6,11,1010,292,2,0.14
2012,4,3,8,30,231,223,344,6,13,1010,307,1.9000000000000001,0.14
2012,4,3,9,30,326,293,512,6,15,1010,312,1.7000000000000002,0.14
2012,4,3,10,30,559,271,709,6,16,1010,309,1.6,0.14
2012,4,3,11,30,530,319,767,6,17,1010,301,1.8,0.14
2012,4,3,12,30,558,314,791,6,18,1010,292,2.2,0.14
2012,4,3,13,30,461,319,691,6,19,1010,285,2.7,0.14
2012,4,3,14,30,482,261,603,6,19,1010,280,3.1,0.14
2012,4,3,15,30,751,130,557,6,18,1010,278,3.6,0.14
2012,4,3,16,30,621,108,352,7,16,1010,278,3.5,0.14
2012,4,3,17,30,365,70,141,8,14,1010,277,3,0.14
2012,4,3,18,30,0,0,0,9,12,1010,272,2.9000000000000004,0.14
2012,4,3,19,30,0,0,0,9,12,1010,270,3.1,0.14
2012,4,3,20,30,0,0,0,9,11,1010,275,3.4000000000000004,0.14
2012,4,3,21,30,0,0,0,8,10,1010,286,3.8000000000000003,0.14
2012,4,3,22,30,0,0,0,8,9,1010,296,3.9000000000000004,0.14
2012,4,3,23,30,0,0,0,7,9,1010,302,3.5,0.14
2012,4,4,0,30,0,0,0,6,8,1010,310,3,0.14
2012,4,4,1,30,0,0,0,4,7,1010,317,2.5,0.14
2012,4,4,2,30,0,0,0,4,6,1010,319,2.2,0.14
2012,4,4,3,30,0,0,0,4,5,1010,319,1.9000000000000001,0.14
2012,4,4,4,30,0,0,0,2,5,1010,316,1.7000000000000002,0.14
2012,4,4,5,30,0,0,0,4,5,1010,311,2,0.14
2012,4,4,6,30,349,48,96,4,7,1010,307,3,0.14
2012,4,4,7,30,663,84,309,4,9,1010,315,4,0.14
2012,4,4,8,30,803,104,525,3,11,1010,320,4.4,0.14
2012,4,4,9,30,871,119,708,2,13,1010,319,4.5,0.14
2012,4,4,10,30,919,124,847,2,14,1010,316,4.6000000000000005,0.14
2012,4,4,11,30,936,129,923,2,15,1010,313,4.9,0.14
2012,4,4,12,30,935,132,933,2,15,1010,310,5.1000000000000005,0.14
2012,4,4,13,30,916,133,874,1,15,1010,307,5.2,0.14
2012,4,4,14,30,874,130,753,1,14,1010,305,5.300000000000001,0.14
2012,4,4,15,30,806,119,580,0,13,1010,304,5.300000000000001,0.14
2012,4,4,16,30,691,98,372,0,12,1010,303,5,0.14
2012,4,4,17,30,447,65,153,0,9,1010,302,3.9000000000000004,0.14
2012,4,4,18,30,0,0,0,1,7,1010,297,2.9000000000000004,0.14
2012,4,4,19,30,0,0,0,2,6,1010,293,2.5,0.14
2012,4,4,20,30,0,0,0,2,5,1010,292,2.3000000000000003,0.14
2012,4,4,21,30,0,0,0,2,5,1010,292,2.2,0.14
2012,4,4,22,30,0,0,0,2,4,1010,294,2.1,0.14
2012,4,4,23,30,0,0,0,2,4,1010,296,1.9000000000000001,0.14
2012,4,5,0,30,0,0,0,2,4,1010,296,1.9000000000000001,0.14
2012,4,5,1,30,0,0,0,2,4,1010,295,2,0.14
2012,4,5,2,30,0,0,0,2,3,1010,295,2.1,0.14
2012,4,5,3,30,0,0,0,2,3,1010,294,2.1,0.14
2012,4,5,4,30,0,0,0,1,3,1010,293,2.1,0.14
2012,4,5,5,30,0,0,0,2,4,1010,291,2.3000000000000003,0.14
2012,4,5,6,30,328,51,98,3,6,1010,291,3.2,0.14
2012,4,5,7,30,659,86,313,2,8,1010,302,4,0.14
2012,4,5,8,30,812,102,532,0,10,1010,310,4.2,0.14
2012,4,5,9,30,894,111,719,0,11,1010,312,4.2,0.14
2012,4,5,10,30,950,109,860,0,12,1010,310,4.3,0.14
2012,4,5,11,30,964,113,934,0,13,1010,306,4.5,0.14
2012,4,5,12,30,961,116,942,0,13,1010,302,4.800000000000001,0.14
2012,4,5,13,30,371,363,665,0,13,1010,298,5.1000000000000005,0.14
2012,4,5,14,30,886,120,755,0,12,1010,297,5.4,0.14
2012,4,5,15,30,830,106,583,0,11,1010,296,5.4,0.14
2012,4,5,16,30,707,91,373,0,10,1010,296,5,0.14
2012,4,5,17,30,451,63,153,1,8,1010,294,3.9000000000000004,0.14
2012,4,5,18,30,0,0,0,2,6,1010,286,2.8000000000000003,0.14
2012,4,5,19,30,0,0,0,3,5,1010,280,2.4000000000000004,0.14
2012,4,5,20,30,0,0,0,2,5,1010,278,2.2,0.14
2012,4,5,21,30,0,0,0,2,4,1010,277,2,0.14
2012,4,5,22,30,0,0,0,2,4,1010,274,1.8,0.14
2012,4,5,23,30,0,0,0,2,4,1010,274,1.8,0.14
2012,4,6,0,30,0,0,0,2,3,1010,279,1.5,0.14
2012,4,6,1,30,0,0,0,1,3,1010,286,1.2000000000000002,0.14
2012,4,6,2,30,0,0,0,1,3,1010,287,1.2000000000000002,0.14
2012,4,6,3,30,0,0,0,1,3,1010,288,1.2000000000000002,0.14
2012,4,6,4,30,0,0,0,1,3,1010,290,1.2000000000000002,0.14
2012,4,6,5,30,0,0,0,2,4,1010,293,1.5,0.14
2012,4,6,6,30,312,54,100,3,6,1010,296,1.9000000000000001,0.14
2012,4,6,7,30,631,94,315,3,8,1010,308,1.9000000000000001,0.14
2012,4,6,8,30,769,119,529,1,11,1010,331,1.7000000000000002,0.14
2012,4,6,9,30,839,138,713,0,13,1010,358,1.6,0.14
2012,4,6,10,30,890,143,851,0,14,1010,360,1.6,0.14
2012,4,6,11,30,907,150,925,0,15,1010,347,1.7000000000000002,0.14
2012,4,6,12,30,908,150,933,0,16,1010,338,1.9000000000000001,0.14
2012,4,6,13,30,890,147,873,0,17,1010,332,2.2,0.14
2012,4,6,14,30,855,137,751,0,17,1010,330,2.3000000000000003,0.14
2012,4,6,15,30,784,124,577,0,16,1010,328,2.2,0.14
2012,4,6,16,30,651,106,367,0,15,1010,331,1.7000000000000002,0.14
2012,4,6,17,30,405,69,151,3,12,1010,332,1.2000000000000002,0.14
2012,4,6,18,30,0,0,0,4,9,1010,327,1.1,0.14
2012,4,6,19,30,0,0,0,3,8,1010,328,1.1,0.14
2012,4,6,20,30,0,0,0,3,7,1010,331,1,0.14
2012,4,6,21,30,0,0,0,3,7,1010,334,0.9,0.14
2012,4,6,22,30,0,0,0,2,6,1010,334,0.9,0.14
2012,4,6,23,30,0,0,0,2,6,1010,330,0.9,0.14
2012,4,7,0,30,0,0,0,1,6,1010,328,0.8,0.14
2012,4,7,1,30,0,0,0,1,6,1010,330,0.7000000000000001,0.14
2012,4,7,2,30,0,0,0,0,5,1010,333,0.6000000000000001,0.14
2012,4,7,3,30,0,0,0,0,5,1010,342,0.4,0.14
2012,4,7,4,30,0,0,0,0,5,1010,350,0.2,0.14
2012,4,7,5,30,0,0,0,0,5,1010,72,0.2,0.14
2012,4,7,6,30,311,57,104,0,8,1010,158,0.5,0.14
2012,4,7,7,30,611,103,319,0,11,1010,172,0.9,0.14
2012,4,7,8,30,756,129,535,0,14,1010,163,1.5,0.14
2012,4,7,9,30,835,145,720,0,17,1010,173,2,0.14
2012,4,7,10,30,879,154,856,1,19,1010,179,2.4000000000000004,0.14
2012,4,7,11,30,891,163,928,2,20,1010,188,2.6,0.14
2012,4,7,12,30,882,169,933,3,21,1010,201,2.7,0.14
2012,4,7,13,30,844,176,867,3,21,1010,217,2.9000000000000004,0.14
2012,4,7,14,30,801,167,745,3,21,1010,231,3,0.14
2012,4,7,15,30,721,153,571,4,20,1010,244,2.9000000000000004,0.14
2012,4,7,16,30,569,132,362,4,17,1010,257,2.7,0.14
2012,4,7,17,30,312,84,148,6,14,1010,271,2.2,0.14
2012,4,7,18,30,0,0,0,6,11,1010,278,1.9000000000000001,0.14
2012,4,7,19,30,0,0,0,5,9,1010,280,1.8,0.14
2012,4,7,20,30,0,0,0,4,8,1010,280,1.7000000000000002,0.14
2012,4,7,21,30,0,0,0,4,8,1010,279,1.5,0.14
2012,4,7,22,30,0,0,0,4,7,1010,278,1.3,0.14
2012,4,7,23,30,0,0,0,3,7,1010,279,1.3,0.14
2012,4,8,0,30,0,0,0,3,7,1010,281,1.2000000000000002,0.14
2012,4,8,1,30,0,0,0,3,6,1010,281,1.2000000000000002,0.14
2012,4,8,2,30,0,0,0,3,6,1010,278,1.2000000000000002,0.14
2012,4,8,3,30,0,0,0,3,6,1010,273,1.1,0.14
2012,4,8,4,30,0,0,0,3,6,1010,270,1,0.14
